Latitude (degree),Longitude (degree),Ocean,Region,Marine Setting,Microplastics Measurement,Unit,Concentration Class,Sample Date
15.664929,-96.544661,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,5/30/2018 12:00:00 AM
15.664929,-96.544661,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,5/30/2018 12:00:00 AM
15.664929,-96.544661,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,5/30/2018 12:00:00 AM
15.664929,-96.544661,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,5/30/2018 12:00:00 AM
15.664929,-96.544661,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,5/30/2018 12:00:00 AM
15.664929,-96.544661,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,5/30/2018 12:00:00 AM
16.538785,-98.915883,Pacific Ocean,,Beach,2820.874471,pieces/m3,Medium,6/1/2018 12:00:00 AM
16.538785,-98.915883,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,6/1/2018 12:00:00 AM
16.538785,-98.915883,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/1/2018 12:00:00 AM
16.538785,-98.915883,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/1/2018 12:00:00 AM
16.538785,-98.915883,Pacific Ocean,,Beach,4231.311707,pieces/m3,Medium,6/1/2018 12:00:00 AM
16.538785,-98.915883,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,6/1/2018 12:00:00 AM
16.538785,-98.915883,Pacific Ocean,,Beach,2820.874471,pieces/m3,Medium,6/1/2018 12:00:00 AM
16.538785,-98.915883,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,6/1/2018 12:00:00 AM
16.538785,-98.915883,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/1/2018 12:00:00 AM
16.538785,-98.915883,Pacific Ocean,,Beach,705.218618,pieces/m3,Medium,6/1/2018 12:00:00 AM
17.810561,-101.748865,Pacific Ocean,,Beach,0.0,pieces/m3,Very Low,6/2/2018 12:00:00 AM
17.810561,-101.748865,Pacific Ocean,,Beach,705.218618,pieces/m3,Medium,6/2/2018 12:00:00 AM
17.810561,-101.748865,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/2/2018 12:00:00 AM
17.810561,-101.748865,Pacific Ocean,,Beach,705.218618,pieces/m3,Medium,6/2/2018 12:00:00 AM
17.810561,-101.748865,Pacific Ocean,,Beach,0.0,pieces/m3,Very Low,6/2/2018 12:00:00 AM
17.810561,-101.748865,Pacific Ocean,,Beach,705.218618,pieces/m3,Medium,6/2/2018 12:00:00 AM
17.810561,-101.748865,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/2/2018 12:00:00 AM
17.810561,-101.748865,Pacific Ocean,,Beach,705.218618,pieces/m3,Medium,6/2/2018 12:00:00 AM
17.810561,-101.748865,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/2/2018 12:00:00 AM
17.810561,-101.748865,Pacific Ocean,,Beach,705.218618,pieces/m3,Medium,6/2/2018 12:00:00 AM
18.270009,-103.346377,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/4/2018 12:00:00 AM
18.270009,-103.346377,Pacific Ocean,,Beach,2820.874471,pieces/m3,Medium,6/4/2018 12:00:00 AM
18.270009,-103.346377,Pacific Ocean,,Beach,2820.874471,pieces/m3,Medium,6/4/2018 12:00:00 AM
18.270009,-103.346377,Pacific Ocean,,Beach,0.0,pieces/m3,Very Low,6/4/2018 12:00:00 AM
18.270009,-103.346377,Pacific Ocean,,Beach,4231.311707,pieces/m3,Medium,6/4/2018 12:00:00 AM
18.270009,-103.346377,Pacific Ocean,,Beach,2820.874471,pieces/m3,Medium,6/4/2018 12:00:00 AM
18.270009,-103.346377,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,6/4/2018 12:00:00 AM
18.270009,-103.346377,Pacific Ocean,,Beach,0.0,pieces/m3,Very Low,6/4/2018 12:00:00 AM
18.270009,-103.346377,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/4/2018 12:00:00 AM
18.270009,-103.346377,Pacific Ocean,,Beach,705.218618,pieces/m3,Medium,6/4/2018 12:00:00 AM
19.117731,-104.38699,Pacific Ocean,,Beach,4231.311707,pieces/m3,Medium,6/7/2018 12:00:00 AM
19.117731,-104.38699,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,6/7/2018 12:00:00 AM
19.117731,-104.38699,Pacific Ocean,,Beach,2820.874471,pieces/m3,Medium,6/7/2018 12:00:00 AM
19.117731,-104.38699,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/7/2018 12:00:00 AM
19.117731,-104.38699,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/7/2018 12:00:00 AM
19.117731,-104.38699,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/7/2018 12:00:00 AM
19.117731,-104.38699,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/7/2018 12:00:00 AM
19.117731,-104.38699,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/7/2018 12:00:00 AM
19.117731,-104.38699,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/7/2018 12:00:00 AM
19.117731,-104.38699,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,6/7/2018 12:00:00 AM
20.751055,-105.37303,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/9/2018 12:00:00 AM
20.751055,-105.37303,Pacific Ocean,,Beach,4231.311707,pieces/m3,Medium,6/9/2018 12:00:00 AM
20.751055,-105.37303,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,6/9/2018 12:00:00 AM
20.751055,-105.37303,Pacific Ocean,,Beach,4231.311707,pieces/m3,Medium,6/9/2018 12:00:00 AM
20.751055,-105.37303,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/9/2018 12:00:00 AM
20.751055,-105.37303,Pacific Ocean,,Beach,2820.874471,pieces/m3,Medium,6/9/2018 12:00:00 AM
20.751055,-105.37303,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,6/9/2018 12:00:00 AM
20.751055,-105.37303,Pacific Ocean,,Beach,4936.530324,pieces/m3,Medium,6/9/2018 12:00:00 AM
20.751055,-105.37303,Pacific Ocean,,Beach,5641.748942,pieces/m3,Medium,6/9/2018 12:00:00 AM
20.751055,-105.37303,Pacific Ocean,,Beach,6346.96756,pieces/m3,Medium,6/9/2018 12:00:00 AM
22.375112,-105.68474,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/11/2018 12:00:00 AM
22.375112,-105.68474,Pacific Ocean,,Beach,2820.874471,pieces/m3,Medium,6/11/2018 12:00:00 AM
22.375112,-105.68474,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/11/2018 12:00:00 AM
22.375112,-105.68474,Pacific Ocean,,Beach,2820.874471,pieces/m3,Medium,6/11/2018 12:00:00 AM
22.375112,-105.68474,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/11/2018 12:00:00 AM
22.375112,-105.68474,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/11/2018 12:00:00 AM
22.375112,-105.68474,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,6/11/2018 12:00:00 AM
22.375112,-105.68474,Pacific Ocean,,Beach,2820.874471,pieces/m3,Medium,6/11/2018 12:00:00 AM
22.375112,-105.68474,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/11/2018 12:00:00 AM
22.375112,-105.68474,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/11/2018 12:00:00 AM
21.525186,-105.278947,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/13/2018 12:00:00 AM
21.525186,-105.278947,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/13/2018 12:00:00 AM
21.525186,-105.278947,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,6/13/2018 12:00:00 AM
21.525186,-105.278947,Pacific Ocean,,Beach,2115.655853,pieces/m3,Medium,6/13/2018 12:00:00 AM
21.525186,-105.278947,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/13/2018 12:00:00 AM
21.525186,-105.278947,Pacific Ocean,,Beach,705.218618,pieces/m3,Medium,6/13/2018 12:00:00 AM
21.525186,-105.278947,Pacific Ocean,,Beach,705.218618,pieces/m3,Medium,6/13/2018 12:00:00 AM
21.525186,-105.278947,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/13/2018 12:00:00 AM
21.525186,-105.278947,Pacific Ocean,,Beach,2820.874471,pieces/m3,Medium,6/13/2018 12:00:00 AM
21.525186,-105.278947,Pacific Ocean,,Beach,0.0,pieces/m3,Very Low,6/13/2018 12:00:00 AM
25.297939,-108.533008,Pacific Ocean,Gulf of California,Beach,2115.655853,pieces/m3,Medium,6/15/2018 12:00:00 AM
25.297939,-108.533008,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/15/2018 12:00:00 AM
25.297939,-108.533008,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/15/2018 12:00:00 AM
25.297939,-108.533008,Pacific Ocean,Gulf of California,Beach,705.218618,pieces/m3,Medium,6/15/2018 12:00:00 AM
25.297939,-108.533008,Pacific Ocean,Gulf of California,Beach,0.0,pieces/m3,Very Low,6/15/2018 12:00:00 AM
25.297939,-108.533008,Pacific Ocean,Gulf of California,Beach,0.0,pieces/m3,Very Low,6/15/2018 12:00:00 AM
25.297939,-108.533008,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/15/2018 12:00:00 AM
25.297939,-108.533008,Pacific Ocean,Gulf of California,Beach,0.0,pieces/m3,Very Low,6/15/2018 12:00:00 AM
25.297939,-108.533008,Pacific Ocean,Gulf of California,Beach,0.0,pieces/m3,Very Low,6/15/2018 12:00:00 AM
25.297939,-108.533008,Pacific Ocean,Gulf of California,Beach,705.218618,pieces/m3,Medium,6/15/2018 12:00:00 AM
23.301153,-106.488458,Pacific Ocean,,Beach,8462.623413,pieces/m3,Medium,6/16/2018 12:00:00 AM
23.301153,-106.488458,Pacific Ocean,,Beach,7052.186178,pieces/m3,Medium,6/16/2018 12:00:00 AM
23.301153,-106.488458,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,6/16/2018 12:00:00 AM
23.301153,-106.488458,Pacific Ocean,,Beach,8462.623413,pieces/m3,Medium,6/16/2018 12:00:00 AM
23.301153,-106.488458,Pacific Ocean,,Beach,7757.404795,pieces/m3,Medium,6/16/2018 12:00:00 AM
23.301153,-106.488458,Pacific Ocean,,Beach,17630.465444,pieces/m3,Medium,6/16/2018 12:00:00 AM
23.301153,-106.488458,Pacific Ocean,,Beach,10578.279267,pieces/m3,Medium,6/16/2018 12:00:00 AM
23.301153,-106.488458,Pacific Ocean,,Beach,14104.372355,pieces/m3,Medium,6/16/2018 12:00:00 AM
23.301153,-106.488458,Pacific Ocean,,Beach,21156.558533,pieces/m3,Medium,6/16/2018 12:00:00 AM
23.301153,-106.488458,Pacific Ocean,,Beach,10578.279267,pieces/m3,Medium,6/16/2018 12:00:00 AM
27.916643,-110.775325,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/19/2018 12:00:00 AM
27.916643,-110.775325,Pacific Ocean,Gulf of California,Beach,2115.655853,pieces/m3,Medium,6/19/2018 12:00:00 AM
27.916643,-110.775325,Pacific Ocean,Gulf of California,Beach,3526.093089,pieces/m3,Medium,6/19/2018 12:00:00 AM
27.916643,-110.775325,Pacific Ocean,Gulf of California,Beach,4231.311707,pieces/m3,Medium,6/19/2018 12:00:00 AM
27.916643,-110.775325,Pacific Ocean,Gulf of California,Beach,2820.874471,pieces/m3,Medium,6/19/2018 12:00:00 AM
27.916643,-110.775325,Pacific Ocean,Gulf of California,Beach,705.218618,pieces/m3,Medium,6/19/2018 12:00:00 AM
27.916643,-110.775325,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/19/2018 12:00:00 AM
27.916643,-110.775325,Pacific Ocean,Gulf of California,Beach,2115.655853,pieces/m3,Medium,6/19/2018 12:00:00 AM
27.916643,-110.775325,Pacific Ocean,Gulf of California,Beach,3526.093089,pieces/m3,Medium,6/19/2018 12:00:00 AM
27.916643,-110.775325,Pacific Ocean,Gulf of California,Beach,705.218618,pieces/m3,Medium,6/19/2018 12:00:00 AM
28.859672,-112.030125,Pacific Ocean,Gulf of California,Beach,2115.655853,pieces/m3,Medium,6/21/2018 12:00:00 AM
28.859672,-112.030125,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/21/2018 12:00:00 AM
28.859672,-112.030125,Pacific Ocean,Gulf of California,Beach,705.218618,pieces/m3,Medium,6/21/2018 12:00:00 AM
28.859672,-112.030125,Pacific Ocean,Gulf of California,Beach,2820.874471,pieces/m3,Medium,6/21/2018 12:00:00 AM
28.859672,-112.030125,Pacific Ocean,Gulf of California,Beach,3526.093089,pieces/m3,Medium,6/21/2018 12:00:00 AM
28.859672,-112.030125,Pacific Ocean,Gulf of California,Beach,4231.311707,pieces/m3,Medium,6/21/2018 12:00:00 AM
28.859672,-112.030125,Pacific Ocean,Gulf of California,Beach,0.0,pieces/m3,Very Low,6/21/2018 12:00:00 AM
28.859672,-112.030125,Pacific Ocean,Gulf of California,Beach,705.218618,pieces/m3,Medium,6/21/2018 12:00:00 AM
28.859672,-112.030125,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/21/2018 12:00:00 AM
28.859672,-112.030125,Pacific Ocean,Gulf of California,Beach,3526.093089,pieces/m3,Medium,6/21/2018 12:00:00 AM
31.29732,-113.541203,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/23/2018 12:00:00 AM
31.29732,-113.541203,Pacific Ocean,Gulf of California,Beach,2115.655853,pieces/m3,Medium,6/23/2018 12:00:00 AM
31.29732,-113.541203,Pacific Ocean,Gulf of California,Beach,705.218618,pieces/m3,Medium,6/23/2018 12:00:00 AM
31.29732,-113.541203,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/23/2018 12:00:00 AM
31.29732,-113.541203,Pacific Ocean,Gulf of California,Beach,0.0,pieces/m3,Very Low,6/23/2018 12:00:00 AM
31.29732,-113.541203,Pacific Ocean,Gulf of California,Beach,0.0,pieces/m3,Very Low,6/23/2018 12:00:00 AM
31.29732,-113.541203,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/23/2018 12:00:00 AM
31.29732,-113.541203,Pacific Ocean,Gulf of California,Beach,2115.655853,pieces/m3,Medium,6/23/2018 12:00:00 AM
31.29732,-113.541203,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/23/2018 12:00:00 AM
31.29732,-113.541203,Pacific Ocean,Gulf of California,Beach,705.218618,pieces/m3,Medium,6/23/2018 12:00:00 AM
31.680124,-114.495158,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/25/2018 12:00:00 AM
31.680124,-114.495158,Pacific Ocean,Gulf of California,Beach,2115.655853,pieces/m3,Medium,6/25/2018 12:00:00 AM
31.680124,-114.495158,Pacific Ocean,Gulf of California,Beach,2820.874471,pieces/m3,Medium,6/25/2018 12:00:00 AM
31.680124,-114.495158,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/25/2018 12:00:00 AM
31.680124,-114.495158,Pacific Ocean,Gulf of California,Beach,705.218618,pieces/m3,Medium,6/25/2018 12:00:00 AM
31.680124,-114.495158,Pacific Ocean,Gulf of California,Beach,2115.655853,pieces/m3,Medium,6/25/2018 12:00:00 AM
31.680124,-114.495158,Pacific Ocean,Gulf of California,Beach,0.0,pieces/m3,Very Low,6/25/2018 12:00:00 AM
31.680124,-114.495158,Pacific Ocean,Gulf of California,Beach,0.0,pieces/m3,Very Low,6/25/2018 12:00:00 AM
31.680124,-114.495158,Pacific Ocean,Gulf of California,Beach,1410.437236,pieces/m3,Medium,6/25/2018 12:00:00 AM
31.680124,-114.495158,Pacific Ocean,Gulf of California,Beach,3526.093089,pieces/m3,Medium,6/25/2018 12:00:00 AM
32.232574,-116.926193,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/29/2018 12:00:00 AM
32.232574,-116.926193,Pacific Ocean,,Beach,1410.437236,pieces/m3,Medium,6/29/2018 12:00:00 AM
32.232574,-116.926193,Pacific Ocean,,Beach,2820.874471,pieces/m3,Medium,6/29/2018 12:00:00 AM
32.232574,-116.926193,Pacific Ocean,,Beach,3526.093089,pieces/m3,Medium,6/29/2018 12:00:00 AM
32.232574,-116.926193,Pacific Ocean,,Beach,705.218618,pieces/m3,Medium,6/29/2018 12:00:00 AM
32.232574,-116.926193,Pacific Ocean,,Beach,0.0,pieces/m3,Very Low,6/29/2018 12:00:00 AM
